package_external_id,package_name,product_external_id,product_name,product_required,sku_external_id,sku_manufacturer_id,sku_description,sku_hcpcs,attr1_name,attr1_value,attr2_name,attr2_value,attr3_name,attr3_value,attr4_name,attr4_value,attr5_name,attr5_value,attr6_name,attr6_value,attr7_name,attr7_value,attr8_name,attr8_value,attr9_name,attr9_value,attr10_name,attr10_value
6U-24MEK-PH3-XM9,Medtronic Sensor Only,ZPGBS-FZE1U-FSTQ,Medtronic Sensor.,TRUE,XNDN-K4V-L84F-ZG,,"Medtronic Sensor, Guardian 4 Sensor",CGMS,Medtronic Sensor,Guardian 4 Sensor,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,8N-DSA-8DH-N15QK,,"Blood Glucose Meter, Easy Max (Diabetes)",BGMETR,Blood Glucose System,Easy Max,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,8XS24-5C-1HJS-76,,"Blood Glucose Meter, Accu-Chek Guide (Diabetes)",BGMETR,,,,,,,,,,,Blood Glucose System,Accu-Chek Guide,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,DHMF-KCDN-JYM-DB,,Blood Glucose Meter (Diabetes),BGMETR,,,Blood Glucose System,n/a,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,E8A5-97-U1H-FCKN,,Blood Glucose Meter (Diabetes),E0607,,,,,,,,,Blood Glucose System,n/a,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,EF-Z0-BX8I-Q0-VY,,"Blood Glucose Meter, Advocate (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,Blood Glucose System,Advocate,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,HVN-MY-5Z-P85-G9,,"Blood Glucose Meter, One Touch Verio (Diabetes)",BGMETR,,,,,,,,,,,Blood Glucose System,One Touch Verio,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,IJ-GV6-18Z2-70BX,,"Blood Glucose Meter, Caresense (Diabetes)",BGMETR,,,,,,,,,,,,,Blood Glucose System,CareSense,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,JL-20Z-MT-Q4-IS8,,"Blood Glucose Meter, Freestyle Precision Neo (Diabetes)",BGMETR,,,,,Blood Glucose System,Freestyle Precision Neo,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,JXU-AEYE-V1SB-ME,,"Blood Glucose Meter, Prodigy Auto (Diabetes)",BGMETR,,,Blood Glucose System,Prodigy Auto,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,NP5Q-K0-4V5V-QU0,,"Blood Glucose Meter, Contour Next Link (Diabetes)",BGMETR,,,,,,,,,Blood Glucose System,Contour Next Link (630G),,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,QVHL0-QV2QU-SHTN,,"Blood Glucose Meter, Glucocard Expression (Diabetes)",BGMETR,Blood Glucose System,Glucocard Expression,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,S8XS-4I3-GQ2-7PG,,"Blood Glucose Meter, CareSense Voice (Diabetes)",BGMETR,,,,,,,,,,,,,,,,,,,Blood Glucose System,CareSense Voice
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,VLM-2GUL3-QR-MF4,,"Blood Glucose Meter, True Metrix (Diabetes)",BGMETR,,,,,,,Blood Glucose System,True Metrix,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5YF-V4I-C7-A7C47,Blood Glucose Meter (Diabetes),FALSE,ZTJZ-SIK-297Y-KF,,"Blood Glucose Meter, Patient Preference (Diabetes)",BGMETR,,,,,,,Blood Glucose System,Patient Preference,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5aUkR4vEJgY3XeR3,Lancet Device,FALSE,2QF-FUL9J-LN-3IE,,"Lancet Device, Cardinal Health, Each (1)",A4258,Brand,Cardinal Health,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5aUkR4vEJgY3XeR3,Lancet Device,FALSE,FHA-9HB8S-5UV-JM,,"Lancet Device, Lite Touch, Each (1)",A4258,Brand,Lite Touch,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5aUkR4vEJgY3XeR3,Lancet Device,FALSE,GT-EL-AR8F-3Q-EX,,"Lancet Device, Advocate, Each (1)",A4258,Brand,Advocate,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5aUkR4vEJgY3XeR3,Lancet Device,FALSE,J16D8-5G-1K-5ZEP,,"Lancet Device, Each (1)",A4258,Brand,N/A,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5aUkR4vEJgY3XeR3,Lancet Device,FALSE,JPI-FCP3-E1KU-ZJ,,"Lancet Device, Medicore Medical, Each (1)",A4258,Brand,Medicore Medical,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,5aUkR4vEJgY3XeR3,Lancet Device,FALSE,yy2S5gZ5h6nOVUMJ,,"Lancet Device, Droplet, Each (1)",A4258,Brand,Droplet,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,0RV-ZQX-J3JXH-I8,,"Lancet, VivaGuard Single Use, Box (50)",A4259,Brand,VivaGuard,Gauge,N/A,Incision Depth,N/A,Unit,Box (50),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,1PF-0S-Q6C-XLFAL,,"Lancet, Libre, CGM, Box (400)",LNCT,Brand,Libre,Gauge,N/A,Incision Depth,N/A,Unit,Box (400),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,1RL-N7-H5-TAI-SH,,"Lancet, VivaGuard Single Use, Box (100)",A4259,Brand,VivaGuard,Gauge,N/A,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,679VA-GMP-SHA-XS,,"Lancet, Accu-Check Multistix, 30G, N/A, Box (102)",A4259,Brand,Accu-Check Multistix,Gauge,30G,Incision Depth,N/A,Unit,Box (102),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,6C7-E1T-NQ2-ZFD5,1002,"Lancet, Unistik 3 Normal, 23G, 1.8MM, Box (100)",A4259,Brand,Unistik 3 Normal,Gauge,23G,Incision Depth,1.8MM,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,9B-32ZBZ-UJB-FEA,98682,"Lancet, Abbott, 28G, N/A, Box (200)",A4259,Brand,Abbott,Gauge,28G,Incision Depth,N/A,Unit,Box (200),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,9DV-REL-JYHX-E6K,1042,"Lancet, Unistik 3 Comfort, 28G, 1.8MM, Box (100)",A4259,Brand,Unistik 3 Comfort,Gauge,28G,Incision Depth,1.8MM,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,9Z-FZ-PV-NCV-7ME,,"Lancet, Medtronic, CGM, Box (400)",LNCT,Brand,Medtronic,Gauge,N/A,Incision Depth,N/A,Unit,Box (400),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,C3LDA-4NBYV-7C96,,"Lancet, TRUEplus, 30G, N/A, Box (100)",A4259,Brand,TRUEplus,Gauge,30G,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,C766KNxiygUfTFEs,,"Lancet, Unistik 2 Extra, 21G, 3.0MM, Each (1)",A4259,Brand,Unistik 2 Extra,Gauge,21G,Incision Depth,3.0MM,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,CF-EP-QEFH9-2MV3,,"Lancet, TRUEplus, 28G, N/A, Box (100)",A4259,Brand,TRUEplus,Gauge,28G,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,CK-BQKX-N9A-6LKB,,"Lancet, Box (100)",A4259,Brand,N/A,Gauge,N/A,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,E1-2QY-IK-36-TIV,1042,"Lancet, Unistik 3 Comfort, 28G, 1.8MM, Each (1)",A4259,Brand,Unistik 3 Comfort,Gauge,28G,Incision Depth,1.8MM,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,EA-9FB-C6PUZ-CEF,,"Lancet, Dexcom, CGM, Box (400)",LNCT,Brand,Dexcom,Gauge,N/A,Incision Depth,N/A,Unit,Box (400),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,J64-3F-HIJI-FTKD,980128,"Lancet, Assure, 30G, N/A, Box (100)",A4259,Brand,Assure Lance,Gauge,30G,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,JT-2M-3VDJN-TCI2,585,"Lancet, Unilet, 33G, N/A, Box (100)",A4259,Brand,Unilet,Gauge,33G,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,K0-8B-6P3SL-GJKS,,"Lancet, TRUEplus, 33G, N/A, Box (100)",A4259,Brand,TRUEplus,Gauge,33G,Incision Depth,N/A,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,KQXQF-A5X8-71-FX,,"Lancet, McKesson, 30G, 1.8MM, Box (100)",A4259,Brand,McKesson,Gauge,30G,Incision Depth,1.8MM,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,MYZK-R5-CN-N8FIS,,"Lancet, OneTouch Delica, 33G, N/A, Each (1)",A4259,Brand,OneTouch Delica,Gauge,33G,Incision Depth,N/A,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,N4c5Xa3iNlvfujSK,,"Lancet, Unistik 2 Normal, 21G, 2.4MM, Each (1)",A4259,Brand,Unistik 2 Normal,Gauge,21G,Incision Depth,2.4MM,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,PF-7ZQ-Q4Z-C435N,,"Lancet, Lite Touch, 30G, N/A, Box (50)",A4259,Brand,Lite Touch,Gauge,30G,Incision Depth,N/A,Unit,Box (50),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,XGT-GXU-M2JZR-6P,,"Lancet, Unistik 2 Low Flow, 28G, 1.8MM, Box (100)",A4259,Brand,Unistik 2 Low Flow,Gauge,28G,Incision Depth,1.8MM,Unit,Box (100),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,nUdmo8jyXLjabCwX,,"Lancet, Droplet, 30G, N/A, Each (1)",A4259,Brand,Droplet,Gauge,30G,Incision Depth,N/A,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,p0Z8ut6scOpGHlXg,,"Lancet, Ultrasoft, 28G, N/A, Each (1)",A4259,Brand,Ultrasoft,Gauge,28G,Incision Depth,N/A,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,sFiSipJBptr9y0wn,,"Lancet, Medline, 21G, 2.4MM, Box (200)",A4259,Brand,Medline,Gauge,21G,Incision Depth,2.4MM,Unit,Box (200),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,tKFomVrgLp10zpK7,,"Lancet, Microlet, 25G, 2.0MM, Each (1)",A4259,Brand,Microlet,Gauge,25G,Incision Depth,2.0MM,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,ByzJnOlLgqM8SqSb,Lancet,FALSE,tfjRmLBuebwrn3VE,,"Lancet, Unistik 2, 28G, 1.8MM, Each (1)",A4259,Brand,Unistik 2,Gauge,28G,Incision Depth,1.8MM,Unit,Each (1),,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,K6J-50KQ-31D-2S1,Insulin,FALSE,EG9-LD4-CXFD-JLK,,"Insulin Aspart, 100 units/mL, dispense 9 10 mL vials every 90 days, use as directed per prescriber via insulin pump, 4 refills",J1817,,,,,,,,,Type of Insulin,Aspart,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,K6J-50KQ-31D-2S1,Insulin,FALSE,U2CU9-4P7PH-LN0F,,"Insulin Lispro, 100 units/mL, dispense 9 10 mL vials every 90 days, use as directed per prescriber via insulin pump, 4 refills",J1817,,,,,,,,,,,,,Type of Insulin,Lispro,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,RCDM-1VZF6-DSX39,Glucose Control Solution.,FALSE,BA-7V-2YPJ7-U8K2,,"Glucose Control Solution Level 2, Bayer Contour Next",A4256,Brand,Bayer Contour Next,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,RCDM-1VZF6-DSX39,Glucose Control Solution.,FALSE,GRA4C-1PKSP-5292,5500006,"Glucose Control Solution, Assure, Case (420)",A4256,Brand,Assure Platinum,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,RCDM-1VZF6-DSX39,Glucose Control Solution.,FALSE,R6-NK-AU28A-XZ97,,Glucose Control Solution,A4256,Brand,N/A,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,RCDM-1VZF6-DSX39,Glucose Control Solution.,FALSE,T1K-AH-9T5-6RJ94,5300006,"Glucose Control Solution, Assure Prism",A4256,Brand,Assure Prism,,,,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,2rjN2nIJiGuJYlKi,,"Blood Glucose Test Strips, Breeze 2, Box (50)",A4253,Blood Glucose System,Breeze 2,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,3TST-SE-8D-YG-H1,,"Blood Glucose Test Strips, One Touch Blue, Box (50)",A4253,Blood Glucose System,One Touch Blue,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,3wjkT52k9DtpgRdD,,"Blood Glucose Test Strips, Prodigy Auto, Box (50)",A4253,Blood Glucose System,Prodigy Auto,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,4AEXI-DVP-R4-1HI,,"Blood Glucose Test Strips, Contour TS, Box (50)",A4253,Blood Glucose System,Contour TS,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,4PJ5-LC458-QCL5Z,,"Blood Glucose Test Strips, Advocate, Box (50)",A4253,Blood Glucose System,Advocate,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,5H-QC-FR63A-UQEA,,"Blood Glucose Test Strips, Dexcom G6, CGM, Box (400)",BLDSTRP,Blood Glucose System,Dexcom G6,Unit Amount,Box (400),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,5L4KM-U8-LC0-4RX,,"Blood Glucose Test Strips, Oaktree EasyMax, Box (50)",A4253,Blood Glucose System,Oaktree EasyMax,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,Ac4FXkqlEhnxUKOc,,"Blood Glucose Test Strips, Ultra Trak Pro, Box (50)",A4253,Blood Glucose System,Ultra Trak Pro,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,BR-S8-IMR87-ZXI5,,"Blood Glucose Test Strips, Libre 2, CGM, Box (400)",BLDSTRP,Blood Glucose System,Libre 2,Unit Amount,Box (400),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,BT-AZ02-0SZFE-AT,,"Blood Glucose Test Strips, Home Aide Diagnostics, Box (50)",A4253,Blood Glucose System,Home Aide Diagnostics,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,BY-9X6-A4P9S-BMZ,,"Blood Glucose Test Strips, Medtronic, CGM, Box (400)",BLDSTRP,Blood Glucose System,Medtronic,Unit Amount,Box (400),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,DG8L8-8M-72C-U6L,,"Blood Glucose Test Strips, Box (50)",A4253,Blood Glucose System,n/a,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,E4UN6-LQ-1BS-FAS,,"Blood Glucose Test Strips, Caresense Box (50)",A4253,Blood Glucose System,CareSense,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,Hqyo9RsEJJxNDALz,,"Blood Glucose Test Strips, Bayer Contour, Box (50)",A4253,Blood Glucose System,Bayer Contour,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,J9L0-9UV6-QG6-UK,,"Blood Glucose Test Strips, Gmate, Box (50)",A4253,Blood Glucose System,Gmate,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,MLT8ms9yRR3Va1uA,,"Blood Glucose Test Strips, TRUEtrack, Box (100)",A4253,Blood Glucose System,TRUEtrack,Unit Amount,Box (100),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,Mikj6Khha6rvTQLK,,"Blood Glucose Test Strips, Evencare G2, Box (50)",A4253,Blood Glucose System,Evencare G2,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,Q8-S0F3-T8EH4-10,,"Blood Glucose Test Strips, Freestyle Lite, Box (50)",A4253,Blood Glucose System,Freestyle Lite,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,SFS-1D-02LXK-FHQ,,"Blood Glucose Test Strips, Freestyle Precision Neo, Box (50)",A4253,Blood Glucose System,Freestyle Precision Neo,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,TB-AR7S-DCP1-GFT,5300050,"Blood Glucose Test Strips, Assure Prism, Case (240)",A4253,Blood Glucose System,Assure Prism,Unit Amount,Case (240),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,TJ8D-EXLXI-82-LY,,"Blood Glucose Test Strips, VivaGuard, Box (100)",A4253,Blood Glucose System,VivaGuard,Unit Amount,Box (100),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,U9IGeeNyKeApFHNA,,"Blood Glucose Test Strips, Aviva Accu-Check, Box (50)",A4253,Blood Glucose System,Aviva Accu-Check,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,UY-TC-4KA-KHE-2C,,"Blood Glucose Test Strips, Embrace Talk, Box (50)",A4253,Blood Glucose System,Embrace Talk,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,V7S-VIQ-TBX-1PTF,,"Blood Glucose Test Strips, Bayer Ascensia, Box (50)",A4253,Blood Glucose System,Bayer Ascensia,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,VE-16-UDL-7C8-EH,,"Blood Glucose Test Strips, VivaGuard, Box (50)",A4253,Blood Glucose System,VivaGuard,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,VQOKBOSP6uMbb32R,,"Blood Glucose Test Strips, Freestyle Lite, Box (100)",A4253,Blood Glucose System,Freestyle Lite,Unit Amount,Box (100),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,YTGX-JL-PK3T-T2X,5500050,"Blood Glucose Test Strips, Assure Platinum, Box (50)",A4253,Blood Glucose System,Assure Platinum,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,ZJ9Y-SLIH-9V-90N,2297804,"Blood Glucose Test Strips, One Touch Verio, Box (50)",A4253,Blood Glucose System,One Touch Verio,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,ZT-ICUPZ-DXQ0-FU,,"Blood Glucose Test Strips, True Metrix, Box (50)",A4253,Blood Glucose System,True Metrix,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,fhkKPOYNweUwyqBu,,"Blood Glucose Test Strips, TRUEresult, Box (50)",A4253,Blood Glucose System,TRUEresult,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,nrd3CLEhLyn3Z0FU,,"Blood Glucose Test Strips, One Touch Ultra, Box (50)",A4253,Blood Glucose System,One Touch Ultra,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,o0krVrCzEs8E2JRp,,"Blood Glucose Test Strips, Prodigy Voice, Box (50)",A4253,Blood Glucose System,Prodigy Voice,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,qKorw5rsLmb5RwX1,,"Blood Glucose Test Strips, Contour, Box (50)",A4253,Blood Glucose System,Contour,Unit Amount,Box (50),,,,,,,,,,,,,,,,
6V6Y-3R8-KV-3J1H,Diabetes Supplies Package,cTElLEzXTuzMZ8uy,Blood Glucose Test Strips,FALSE,qp3ItHgp1ihGizS2,,"Blood Glucose Test Strips, TRUEbalance, Box (50)",A4253,Blood Glucose System,TRUEbalance,Unit Amount,Box (50),,,,,,,,,,,,,,,,
